id	dname	chembl_id	inchikey	smiles	cleaned_smiles	alternative_smiles	smiles_cleanup_status	canonical_smiles
3037	117048-62-1	CHEMBL2142429	HVXBOLULGPECHP-UHFFFAOYSA-N	COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)O	COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)O		original	COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
3038	NSC94017	CHEMBL9871	IVOMOUWHDPKRLL-UHFFFAOYSA-N	Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O	Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O		original	Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O
3039	Salinosporamide F	CHEMBL2096820	NGWSFRIPKNWYAO-XWKQNIGYSA-N	CC12C(C(=O)NC1(C(=O)O2)C(C3CCCC=C3)O)CCCl	CC12C(C(=O)NC1(C(=O)O2)C(C3CCCC=C3)O)CCCl		original	CC12OC(=O)C1(C(O)C1C=CCCC1)NC(=O)C2CCCl
3040	Tranilast (trans-)	CHEMBL3184283	NZHGWWWHIYHZNX-UHFFFAOYSA-N	COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC	COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC		original	COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
3041	CHEMBL3348980	CHEMBL3348980	BOJKULTULYSRAS-SRUPRGQUSA-N	CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O	CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O		original	C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O
3042	NCGC00263092-01		MAVDNGWEBZTACC-OAHLLOKOSA-N	CC1(C(N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCO)C(=O)NO)C	CC1(C(N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCO)C(=O)NO)C		original	CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO
3043	Gentian violet cation	CHEMBL459265	LGLFFNDHMLKUMI-UHFFFAOYSA-N	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C	CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C		original	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
3044	NCGC00025235-01		ZSJLQEPLLKMAKR-PISKZLEGSA-N	CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O	CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O		original	CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
3045	57-22-7		OGWKCGZFUXNPDA-JQQWJEIDSA-N	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O		original	CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
3046	NCGC00346580-01		NMDYYWFGPIMTKO-FYWNMLFXSA-N	CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C	CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C		original	CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CC(C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32
3047	Vinorelbine tartrate	CHEMBL538943	CILBMBUYJCWATM-UDRBCWGGSA-N	CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O	CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O		original	CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
3048	beta-Narcotine	CHEMBL1403892	AKNNEGZIBPJZJG-QZTJIDSGSA-N	CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3	CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3		original	COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C
3049	NCGC00014650-03		OPQNCARIZFLNLF-OWOYPUEESA-N	CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O	CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O		original	COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2
3050	NCGC00181306-03		ZDZOTLJHXYCWBA-PXUFKMDGSA-N	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O		original	CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
3051	NCGC00346661-01		DBXFAPJCZABTDR-MHHARFCSSA-N	CC=C(C)C(=O)NC(C1=CC=CC=C1)C(C(=O)OC2CC3(C(C4C(C(CC5C4(CO5)OC(=O)C)O)(C(=O)C(C(=C2C)C3(C)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O)O	CC=C(C)C(=O)NC(C1=CC=CC=C1)C(C(=O)OC2CC3(C(C4C(C(CC5C4(CO5)OC(=O)C)O)(C(=O)C(C(=C2C)C3(C)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O)O		original	CC=C(C)C(=O)NC(c1ccccc1)C(O)C(=O)OC1CC2(O)C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C
3052	CHEMBL3348985	CHEMBL3348985	HESCAJZNRMSMJG-PLSTYRMRSA-N	CC1CCCC2C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C	CC1CCCC2C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C		original	CC(=Cc1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1
3053	NCGC00181131-02		QXRSDHAAWVKZLJ-ABBYWTLJSA-N	CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C	CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C		original	CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1
3054	NCGC00346660-01		YWLXLRUDGLRYDR-ULMYJEPWSA-N	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O		original	CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(O)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
3055	885060-08-2		LLXISKGBWFTGEI-HXUWFJFHSA-N	CN(C(=O)N1C(SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC	CN(C(=O)N1C(SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC		original	CON(C)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1
3056	h-d-cys(trt)-oh	CHEMBL399251	DLMYFMLKORXJPO-HXUWFJFHSA-N	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N		original	NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O
3057	NCGC00346471-01		QEHOIJJIZXRMAN-PGBGFQDTSA-N	COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO	COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO		original	COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O
3058	SCHEMBL16606206		XDXDZDZNSLXDNA-UKTGYDETSA-N	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O		original	CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
3059	NCGC00346563-01		NRUKOCRGYNPUPR-WIIMDDJPSA-N	COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O	COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O		original	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
3060	NCGC00183844-01	CHEMBL112243	PNUZDKCDAWUEGK-VBUNGHGYSA-N	C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F	C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F		original	NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2
3061	CHEMBL3348974	CHEMBL3348974	TTZHDVOVKQGIBA-SWMKZBNESA-N	CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3	CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3		original	CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1
3062	NCGC00167431-02		WDZCUPBHRAEYDL-QKZDFOFDSA-N	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2C=NN5CCN(CC5)C6CCCC6)O)O)C	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2C=NN5CCN(CC5)C6CCCC6)O)O)C		original	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
3063	13292-46-1		JQXXHWHPUNPDRT-IGAZWHIQSA-N	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2C=NN5CCN(CC5)C)O)O)C	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2C=NN5CCN(CC5)C)O)O)C		original	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
3064	NCGC00271415-02		NZCRJKRKKOLAOJ-VWVBWWMGSA-N	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C		original	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
3065	Cl-F-araA	CHEMBL3142980	WDDPHFBMKLOVOX-DXTOWSMRSA-N	C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl	C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl		original	Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
3066	UNII-LNS2U38C9S	CHEMBL3348968	QDGZDCVAUDNJFG-RNJXMRFFSA-N	C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N	C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N		original	C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21
3067	CHEMBL3348919	CHEMBL3348919	DFBIRQPKNDILPW-HBYNQSSISA-N	CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C	CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C		original	CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2O
3068	NCGC00017254-02		KQNZDYYTLMIZCT-AILVEWFUSA-N	CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O	CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O		original	CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
3069	NCGC00162423-03		YYLMAPWKLCSQNP-ZCNGYOACSA-N	CC1C(C(CC(O1)CC2=CC3=CC4=C(C(=O)C(C(C4)C(C(=O)C(C(C)O)O)OC)OC5CC(C(C(O5)C)O)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)(CO)O)C(=C3C(=C2C)O)O)OC8CC(C(C(O8)C)O)O)O	CC1C(C(CC(O1)CC2=CC3=CC4=C(C(=O)C(C(C4)C(C(=O)C(C(C)O)O)OC)OC5CC(C(C(O5)C)O)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)(CO)O)C(=C3C(=C2C)O)O)OC8CC(C(C(O8)C)O)O)O		original	COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(CC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)(CO)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
3070	NCGC00163532-01		KYQZWONCHDNPDP-OBJCFNGXSA-N	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O		original	O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12
3071	CHEMBL1364159	CHEMBL1364159	LOUPRKONTZGTKE-IGCMHAGFSA-N	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O		original	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
3072	ZINC208949883		IKIIZLYTISPENI-KKKDIUQISA-N	C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O	C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O		original	O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O
3073	ZINC11616871		RTRQQBHATOEIAF-FJFJXFQQSA-N	C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N	C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N		original	NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N
3074	CHEMBL3183888	CHEMBL3183888	SVXDHPADAXBMFB-UHFFFAOYSA-N	CCC1=CC=C(C=C1)C=C2C(=O)NC(=S)S2	CCC1=CC=C(C=C1)C=C2C(=O)NC(=S)S2		original	CCc1ccc(C=C2SC(=S)NC2=O)cc1
3075	887650-05-7		ZOPBZHLJXQAQON-VWLOTQADSA-N	CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)CN3CCC(C3)N(C)C)C(F)(F)F)NC4=NC=C(C=N4)C5=CN=CN=C5	CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)CN3CCC(C3)N(C)C)C(F)(F)F)NC4=NC=C(C=N4)C5=CN=CN=C5		original	Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1ncc(-c2cncnc2)cn1
3076	CHEMBL3184303	CHEMBL3184303	YYLKKYCXAOBSRM-UHFFFAOYSA-N	C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43	C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43		original	O=C(c1ccc(C=Cc2n[nH]c3ccccc23)cc1)N1CCNCC1
3077	183321-86-0	CHEMBL3186743	KOQIAZNBAWFSQM-UHFFFAOYSA-N	COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCO	COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCO		original	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1
3078	CTK9A1709		JWNPDZNEKVCWMY-UHFFFAOYSA-N	CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C	CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C		original	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
3079	PF-299804	CHEMBL2139591	LVXJQMNHJWSHET-UHFFFAOYSA-N	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4		original	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1
3080	SCHEMBL185621		ULXXDDBFHOBEHA-INIZCTEOSA-N	CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4	CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4		original	CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1
3081	ZINC117147304		HVXKQKFEHMGHSL-HUUCEWRRSA-N	CN1CC2CC(CC2C1)COC3=C(C=C4C(=C3)N=CN=C4NC5=C(C(=C(C=C5)Cl)Cl)F)OC	CN1CC2CC(CC2C1)COC3=C(C=C4C(=C3)N=CN=C4NC5=C(C(=C(C=C5)Cl)Cl)F)OC		original	COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1
3082	CHEMBL2138817	CHEMBL2138817	LLVZBTWPGQVVLW-UHFFFAOYSA-N	CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C	CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C		original	COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
3083	CHEMBL3186716	CHEMBL3186716	ZTFBIUXIQYRUNT-UHFFFAOYSA-N	C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)C=CC4=CC=C(C=C4)C(F)(F)F	C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)C=CC4=CC=C(C=C4)C(F)(F)F		original	FC(F)(F)c1ccc(C=Cc2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1
3084	Kinome_3641	CHEMBL1988437	RITAVMQDGBJQJZ-UHFFFAOYSA-N	CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4	CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4		original	CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1
3085	252916-29-3	CHEMBL2007064	NHFDRBXTEDBWCZ-UHFFFAOYSA-N	CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O	CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O		original	Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
3086	342641-94-5	CHEMBL1990885	WINHZLLDWRZWRT-UHFFFAOYSA-N	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C		original	CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
3087	NCGC00345821-01		LLMBCXVXEQNNJB-UHFFFAOYSA-N	CC1=C(N(N=C1)C)C(=O)NC2=C(C=CC(=C2)NC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5)F	CC1=C(N(N=C1)C)C(=O)NC2=C(C=CC(=C2)NC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5)F		original	Cc1cnn(C)c1C(=O)Nc1cc(Nc2ccc3c(C=Cc4ccccn4)n[nH]c3c2)ccc1F
3088	951151-97-6	CHEMBL3185922	BJHCYTJNPVGSBZ-UHFFFAOYSA-N	CCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC(=C2C=NOC)N)Cl	CCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC(=C2C=NOC)N)Cl		original	CCNC(=O)Nc1ccc(Oc2ncnc(N)c2C=NOC)cc1Cl
3089	CHEBI:63449	CHEMBL3188898	JNDVEAXZWJIOKB-UHFFFAOYSA-N	CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O	CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O		original	Cc1c[nH]c(C=C2C(=O)Nc3ccccc32)c1CCC(=O)O
3090	CHEMBL3923667	CHEMBL3923667	GKJCVYLDJWTWQU-CYBMUJFWSA-N	CC(C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO	CC(C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO		original	CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
3091	KS-00001CUZ		OYONTEXKYJZFHA-NRFANRHFSA-N	CC1=C(NC(=C1C(=O)N2CCCC2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O	CC1=C(NC(=C1C(=O)N2CCCC2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O		original	Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1
